STATE,COUNTYNAME,shapefile_latitude,shapefile_longitude,nc_latitude,nc_longitude,population_projection_2020
KS,Wilson,37.559264627213466,-95.7434118412183,37.56250000025,-95.68749999990001,528.0
KS,Woodson,37.886713182285035,-95.74020069489437,37.93750000025,-95.68749999990001,1012.0
KS,Wabaunsee,38.95329487253498,-96.20494535954555,38.93750000025,-96.18749999990001,423.0
KS,Wallace,38.916619457918664,-101.76358807787652,38.93750000025,-101.81249999990001,126.0
MT,Beaverhead,45.13280543365375,-112.89876252451785,45.18750000025,-112.93749999990001,132.0
MT,Blaine,48.43274226525219,-108.9586460619877,48.43750000025,-108.93749999990001,75.0
MT,Broadwater,46.331934176808645,-111.49545124090388,46.31250000025,-111.43749999990001,288.0
MT,Carter,45.51678637593396,-104.53615040745154,45.56250000025,-104.56249999990001,9.0
MT,Cascade,47.30803214405465,-111.34720120396477,47.31250000025,-111.31249999990001,189.0
MT,Chouteau,47.880561640579145,-110.43518093945086,47.93750000025,-110.43749999990001,85.0
MT,Custer,46.25270115025174,-105.57176265318101,46.31250000025,-105.56249999990001,9.0
MT,Daniels,48.783805364389586,-105.54854313343179,48.81250000025,-105.56249999990001,72.0
MT,Dawson,47.26637042853972,-104.8994440994408,47.31250000025,-104.93749999990001,45.0
MT,Deer Lodge,46.060791650172405,-113.06773918022198,46.06250000025,-113.06249999990001,1239.0
MT,Fallon,46.33401557961037,-104.41740279954062,46.31250000025,-104.43749999990001,99.0
MT,Fergus,47.26357478557219,-109.22428860454474,47.31250000025,-109.18749999990001,50.0
MT,Garfield,47.27768424906932,-106.9928409128137,47.31250000025,-106.93749999990001,9.0
MT,Hill,48.62822620568161,-110.1113300248227,48.68750000025,-110.06249999990001,54.0
VT,Essex,44.72806032814246,-71.7364175383549,44.68750000025,-71.68749999990001,367.0
NY,Chautauqua,42.22818850069487,-79.36644524484925,42.18750000025,-79.31249999990001,3656.0
PR,Toa Baja,18.43118367286237,-66.21439336300696,18.437500000249997,-66.18749999990001,372.0
PR,Vega Baja,18.42844307670621,-66.39795965594601,18.437500000249997,-66.43749999990001,90.0
NY,Suffolk,40.877994469466444,-72.85727203153714,40.93750000025,-72.81249999990001,424.0
MA,Bristol,41.801952274416124,-71.11534472322427,41.81250000025,-71.06249999990001,0.0
NY,Queens,40.71043030723684,-73.81912532059462,40.68750000025,-73.81249999990001,0.0
NY,Kings,40.64472828434923,-73.9472031217086,40.68750000025,-73.93749999990001,0.0
NY,Jefferson,44.040937047969386,-75.91016370057298,44.06250000025,-75.93749999990001,2104.0
NH,Grafton,43.94089173088044,-71.82048989841391,43.93750000025,-71.81249999990001,1325.0
WV,Lewis,38.99578194775823,-80.50218777413488,38.93750000025,-80.56249999990001,1167.0
WV,Harrison,39.28354087834065,-80.37981993438754,39.31250000025,-80.43749999990001,3259.0
WV,Doddridge,39.269159383136156,-80.70694998630877,39.31250000025,-80.68749999990001,1498.0
GA,Wilkes,33.781970874396784,-82.74323416312659,33.81250000025,-82.68749999990001,1631.0
GA,Wilcox,31.973354973720674,-83.43218911400575,31.937500000249997,-83.43749999990001,1832.0
GA,Whitfield,34.805580325184074,-84.96728570624751,34.81250000025,-84.93749999990001,0.0
GA,White,34.64636399006446,-83.74715884527818,34.68750000025,-83.68749999990001,3818.0
GA,Wheeler,32.11708607539987,-82.72458812819917,32.06250000025,-82.68749999990001,1419.0
GA,Webster,32.046637623479896,-84.55103936730204,32.06250000025,-84.56249999990001,821.0
GA,Wayne,31.551530027038385,-81.91681111745443,31.562500000249997,-81.93749999990001,1850.0
GA,Washington,32.969517068316954,-82.79588548297684,32.93750000025,-82.81249999990001,813.0
GA,Warren,33.40895014750674,-82.67671036735362,33.43750000025,-82.68749999990001,1554.0
GA,Ware,31.05344839761922,-82.42378404293873,31.062500000249997,-82.43749999990001,2154.0
GA,Walker,34.735609877015705,-85.30093778269482,34.68750000025,-85.31249999990001,2015.0
GA,Union,34.83416514185984,-83.99070237046557,34.81250000025,-83.93749999990001,3969.0
GA,Twiggs,32.66723910624656,-83.42717149604111,32.68750000025,-83.43749999990001,2307.0
GA,Turner,31.716350781505348,-83.6241637275121,31.687500000249997,-83.56249999990001,987.0
GA,Troup,33.03351819514206,-85.02829203292222,33.06250000025,-85.06249999990001,292.0
GA,Treutlen,32.403905696987664,-82.56733850424962,32.43750000025,-82.56249999990001,2152.0
GA,Towns,34.916647549935846,-83.73726105799892,34.93750000025,-83.68749999990001,3246.0
GA,Toombs,32.12060276767746,-82.33060167160201,32.06250000025,-82.31249999990001,2260.0
GA,Tift,31.457463138162552,-83.52660601789475,31.437500000249997,-83.56249999990001,2293.0
GA,Thomas,30.86373463566948,-83.9193628166086,30.812500000249997,-83.93749999990001,1361.0
GA,Terrell,31.776828325002402,-84.4368434990515,31.812500000249997,-84.43749999990001,838.0
GA,Telfair,31.92984877619579,-82.93894659128827,31.937500000249997,-82.93749999990001,2536.0
GA,Tattnall,32.04583832114058,-82.0581851087445,32.06250000025,-82.06249999990001,2608.0
GA,Taliaferro,33.56618180144674,-82.87869676546875,33.56250000025,-82.93749999990001,890.0
GA,Talbot,32.69947101627013,-84.53301374524382,32.68750000025,-84.56249999990001,1120.0
GA,Sumter,32.04002665040282,-84.19706928570842,32.06250000025,-84.18749999990001,0.0
GA,Stewart,32.078546229392636,-84.83514616156947,32.06250000025,-84.81249999990001,691.0
GA,Stephens,34.5539668734793,-83.29349180864385,34.56250000025,-83.31249999990001,669.0
GA,Spalding,33.260876686919346,-84.28413435913224,33.31250000025,-84.31249999990001,0.0
GA,Screven,32.75070053621095,-81.61187326069748,32.81250000025,-81.56249999990001,1449.0
GA,Schley,32.261983293285994,-84.31485780894872,32.31250000025,-84.31249999990001,1974.0
GA,Rockdale,33.65446947627863,-84.0266789948717,33.68750000025,-84.06249999990001,0.0
GA,Richmond,33.3596379163295,-82.07352634224854,33.31250000025,-82.06249999990001,0.0
GA,Randolph,31.762648577630447,-84.7541509480557,31.812500000249997,-84.81249999990001,1706.0
GA,Rabun,34.88177296129871,-83.40212125001902,34.93750000025,-83.43749999990001,2086.0
GA,Putnam,33.3217979330032,-83.37283290069529,33.31250000025,-83.31249999990001,2535.0
GA,Pulaski,32.23276425229057,-83.47644560424298,32.18750000025,-83.43749999990001,1906.0
GA,Polk,34.00179651973101,-85.18814840828814,34.06250000025,-85.18749999990001,810.0
GA,Pike,33.09221951539293,-84.38923416957704,33.06250000025,-84.43749999990001,3835.0
GA,Pierce,31.358929720359292,-82.21335249911074,31.312500000249997,-82.18749999990001,2741.0
GA,Pickens,34.46434387730757,-84.46557357653765,34.43750000025,-84.43749999990001,2530.0
GA,Peach,32.568815606996075,-83.82684974097275,32.56250000025,-83.81249999990001,2294.0
GA,Paulding,33.92022420512952,-84.86716742005957,33.93750000025,-84.81249999990001,0.0
GA,Oglethorpe,33.880727013078484,-83.08060555610642,33.93750000025,-83.06249999990001,2489.0
GA,Oconee,33.83490529264351,-83.43695419511577,33.81250000025,-83.43749999990001,2594.0
GA,Newton,33.5550818859388,-83.85032287715866,33.56250000025,-83.81249999990001,2304.0
GA,Muscogee,32.50996555451979,-84.87703213360378,32.56250000025,-84.93749999990001,0.0
GA,Dodge,32.172202462660245,-83.16839357994552,32.18750000025,-83.18749999990001,1474.0
GA,Dooly,32.15720221504392,-83.79872010018249,32.18750000025,-83.81249999990001,2199.0
GA,Dougherty,31.53329546649678,-84.21643566232467,31.562500000249997,-84.18749999990001,0.0
GA,Douglas,33.70153045752928,-84.767699409383,33.68750000025,-84.81249999990001,0.0
GA,Early,31.322848538618246,-84.90368310262049,31.312500000249997,-84.93749999990001,2189.0
GA,Echols,30.710080174227045,-82.89388310520907,30.687500000249997,-82.93749999990001,336.0
GA,Elbert,34.116950322705165,-82.84030292357903,34.06250000025,-82.81249999990001,2577.0
GA,Emanuel,32.58979223236353,-82.30179790210845,32.56250000025,-82.31249999990001,1143.0
GA,Fannin,34.86409422697956,-84.31974165641859,34.81250000025,-84.31249999990001,4486.0
GA,Fayette,33.41398319890771,-84.49405757022727,33.43750000025,-84.43749999990001,0.0
GA,Floyd,34.263190962139454,-85.21430275502017,34.31250000025,-85.18749999990001,689.0
GA,Forsyth,34.225537039575315,-84.12527217938607,34.18750000025,-84.18749999990001,0.0
GA,Franklin,34.375473667659584,-83.22923390624932,34.43750000025,-83.18749999990001,6171.0
GA,Gilmer,34.69147242346035,-84.45542739459921,34.68750000025,-84.43749999990001,2289.0
GA,Glascock,33.22928504105083,-82.6107028213736,33.18750000025,-82.56249999990001,1437.0
GA,Gordon,34.503359712634015,-84.87572651715975,34.56250000025,-84.93749999990001,2014.0
GA,Grady,30.874672547666542,-84.23440626377928,30.812500000249997,-84.18749999990001,2931.0
GA,Greene,33.57884777864275,-83.16670473257695,33.56250000025,-83.18749999990001,4288.0
GA,Gwinnett,33.961704668829476,-84.02353253373612,33.93750000025,-84.06249999990001,0.0
GA,Habersham,34.63101188607116,-83.53116138549416,34.68750000025,-83.56249999990001,3945.0
GA,Hall,34.31679595216164,-83.81966160807443,34.31250000025,-83.81249999990001,0.0
GA,Hancock,33.270271773642094,-83.00100716424011,33.31250000025,-83.06249999990001,1911.0
GA,Haralson,33.79425704110306,-85.21101401046423,33.81250000025,-85.18749999990001,4232.0
GA,Harris,32.736014563731004,-84.90897552378937,32.68750000025,-84.93749999990001,3326.0
GA,Hart,34.35113066428159,-82.9640157894349,34.31250000025,-82.93749999990001,5066.0
GA,Heard,33.29703129044992,-85.12827167450132,33.31250000025,-85.18749999990001,2125.0
GA,Henry,33.45335747613726,-84.15539511054065,33.43750000025,-84.18749999990001,0.0
GA,Houston,32.459020738346105,-83.66624161924709,32.43750000025,-83.68749999990001,494.0
GA,Irwin,31.602281310750364,-83.27637434540425,31.562500000249997,-83.31249999990001,2302.0
GA,Jackson,34.13389712006594,-83.56634154979584,34.18750000025,-83.56249999990001,6221.0
GA,Clayton,33.541887866649496,-84.35765312898643,33.56250000025,-84.31249999990001,0.0
GA,Jefferson,33.05490439506432,-82.41811209390362,33.06250000025,-82.43749999990001,2053.0
IN,Vanderburgh,38.0254363288889,-87.58574835299551,38.06250000025,-87.56249999990001,0.0
IN,Union,39.62552469672961,-84.92509210907,39.68750000025,-84.93749999990001,3291.0
IN,Tipton,40.31137262143332,-86.05190342260826,40.31250000025,-86.06249999990001,1946.0
IN,Tippecanoe,40.38863885164455,-86.89408174473927,40.43750000025,-86.93749999990001,0.0
IN,Switzerland,38.826176910942,-85.03696672235624,38.81250000025,-85.06249999990001,1875.0
IN,Sullivan,39.088799762680644,-87.41459239257148,39.06250000025,-87.43749999990001,1466.0
IN,Steuben,41.643881933112375,-85.00078405899852,41.68750000025,-85.06249999990001,1403.0
IN,Starke,41.280994395763955,-86.64782723427403,41.31250000025,-86.68749999990001,2646.0
IN,Spencer,38.014211753357095,-87.00771292134928,38.06250000025,-87.06249999990001,2209.0
IN,Shelby,39.52362977760843,-85.79176073595107,39.56250000025,-85.81249999990001,2402.0
IN,Scott,38.68511732217627,-85.74744465854775,38.68750000025,-85.68749999990001,4329.0
IN,St. Joseph,41.61667046056303,-86.28980114295534,41.56250000025,-86.31249999990001,3292.0
IN,Rush,39.61989806640023,-85.46575267312626,39.56250000025,-85.43749999990001,1207.0
IN,Washington,38.59998142128981,-86.10525823949291,38.56250000025,-86.06249999990001,3987.0
IN,Randolph,40.15763336790817,-85.01138283608854,40.18750000025,-85.06249999990001,3959.0
IN,Putnam,39.66630858509101,-86.8449820191327,39.68750000025,-86.81249999990001,1937.0
IN,Pulaski,41.04193562871634,-86.69889492494583,41.06250000025,-86.68749999990001,1585.0
IN,Posey,38.02184127994992,-87.86841527134143,38.06250000025,-87.81249999990001,3646.0
IN,Porter,41.46053362957741,-87.06715074764598,41.43750000025,-87.06249999990001,1281.0
IN,Pike,38.3987998144618,-87.2321843165881,38.43750000025,-87.18749999990001,2002.0
IN,Perry,38.079650701199476,-86.63801798394115,38.06250000025,-86.68749999990001,1563.0
IN,Parke,39.77363119503646,-87.2063495987085,39.81250000025,-87.18749999990001,2027.0
IN,Owen,39.31287147280184,-86.83762604234592,39.31250000025,-86.81249999990001,3460.0
IN,Orange,38.541767738910345,-86.49506429709407,38.56250000025,-86.43749999990001,1073.0
IN,Ohio,38.95013662381379,-84.96502581797205,38.93750000025,-84.93749999990001,2395.0
IN,Noble,41.39863939859581,-85.41744705252661,41.43750000025,-85.43749999990001,5046.0
IN,Newton,40.95589042939895,-87.39751159280883,40.93750000025,-87.43749999990001,1463.0
IN,Morgan,39.481541102601554,-86.44621700954372,39.43750000025,-86.43749999990001,1968.0
IN,Montgomery,40.04039653934299,-86.89330301582929,40.06250000025,-86.93749999990001,1988.0
IN,Monroe,39.16092672506234,-86.52312906220858,39.18750000025,-86.56249999990001,0.0
IN,Miami,40.76952538275889,-86.0450718902493,40.81250000025,-86.06249999990001,2365.0
IN,Martin,38.70795927605297,-86.80309066794001,38.68750000025,-86.81249999990001,1734.0
IA,Scott,41.63709445260883,-90.62320847079442,41.68750000025,-90.56249999990001,1914.0
IA,Sac,42.38618663565563,-95.10549114720098,42.43750000025,-95.06249999990001,1561.0
IA,Ringgold,40.735157692279,-94.24397024058018,40.68750000025,-94.18749999990001,947.0
IA,Poweshiek,41.686351505982515,-92.53145060924024,41.68750000025,-92.56249999990001,1000.0
IA,Pottawattamie,41.33643987586554,-95.54230258865621,41.31250000025,-95.56249999990001,1638.0
IA,Polk,41.68548816525742,-93.57343495567373,41.68750000025,-93.56249999990001,0.0
IA,Pocahontas,42.734134097973275,-94.67884478009374,42.68750000025,-94.68749999990001,737.0
IA,Plymouth,42.737838856978684,-96.2141817013703,42.68750000025,-96.18749999990001,925.0
IA,Palo Alto,43.082048104294316,-94.6781500747082,43.06250000025,-94.68749999990001,1635.0
IA,Page,40.73913046056532,-95.1502200477959,40.68750000025,-95.18749999990001,702.0
IA,Osceola,43.378542128217404,-95.62373650643292,43.43750000025,-95.56249999990001,727.0
IA,O'Brien,43.083780250602196,-95.62495125966032,43.06250000025,-95.56249999990001,930.0
IA,Muscatine,41.483917256249335,-91.1126985058973,41.43750000025,-91.06249999990001,796.0
IA,Montgomery,41.030065849030066,-95.15628586127323,41.06250000025,-95.18749999990001,308.0
IA,Monroe,41.02974190014044,-92.86901871036137,41.06250000025,-92.81249999990001,1743.0
IA,Monona,42.051635728623594,-95.95998596045683,42.06250000025,-95.93749999990001,883.0
IA,Mitchell,43.35637844361914,-92.78906194932722,43.31250000025,-92.81249999990001,1644.0
IA,Mills,41.03323320765901,-95.62138697748892,41.06250000025,-95.56249999990001,1156.0
IA,Marshall,42.03583487550878,-92.99882399600659,42.06250000025,-92.93749999990001,1062.0
IA,Marion,41.33440603534131,-93.09948102309671,41.31250000025,-93.06249999990001,1737.0
IA,Mahaska,41.33514229536407,-92.64094558098034,41.31250000025,-92.68749999990001,855.0
IA,Madison,41.330697521358395,-94.01552679685234,41.31250000025,-94.06249999990001,492.0
IA,Lyon,43.38052613373891,-96.21032455310568,43.43750000025,-96.18749999990001,1902.0
IA,Lucas,41.02930350143772,-93.32769470932332,41.06250000025,-93.31249999990001,538.0
IA,Louisa,41.21851721673084,-91.25966569051982,41.18750000025,-91.31249999990001,1706.0
IA,Linn,42.07890315569701,-91.59892143076826,42.06250000025,-91.56249999990001,1354.0
IA,Lee,40.64198357564329,-91.47924855995788,40.68750000025,-91.43749999990001,1264.0
IA,Kossuth,43.20422659815755,-94.206730101697,43.18750000025,-94.18749999990001,797.0
IA,Keokuk,41.33640342888957,-92.17865674514596,41.31250000025,-92.18749999990001,1756.0
IA,Johnson,41.67153718126046,-91.58812815424962,41.68750000025,-91.56249999990001,0.0
IA,Jefferson,41.031763880087155,-91.94892284613273,41.06250000025,-91.93749999990001,583.0
IA,Jackson,42.171730349960136,-90.57424504680401,42.18750000025,-90.56249999990001,1634.0
VA,Orange,38.24626978909838,-78.01342691560494,38.18750000025,-78.06249999990001,4837.0
VA,Rappahannock,38.684538680156514,-78.15932863448566,38.68750000025,-78.18749999990001,1719.0
VA,Rockingham,38.51215742545281,-78.87575434039421,38.56250000025,-78.93749999990001,3383.0
VA,Shenandoah,38.85847688252314,-78.57038990523183,38.81250000025,-78.56249999990001,1236.0
VA,Warren,38.908663964565456,-78.20717987102992,38.93750000025,-78.18749999990001,1338.0
VA,Albemarle,38.02289004858683,-78.55651120720297,38.06250000025,-78.56249999990001,1276.0
VA,Spotsylvania,38.18539178809094,-77.65671031096963,38.18750000025,-77.68749999990001,4032.0
VA,Augusta,38.164554689769076,-79.13383774914843,38.18750000025,-79.18749999990001,3419.0
VA,Frederick,39.204553609212205,-78.26258041519468,39.18750000025,-78.31249999990001,4587.0
VA,Greene,38.297653720187775,-78.46686336440536,38.31250000025,-78.43749999990001,4263.0
VA,Culpeper,38.486056161409934,-77.95590335538324,38.43750000025,-77.93749999990001,2933.0
VA,Clarke,39.11217561795692,-77.99662864268738,39.06250000025,-77.93749999990001,4009.0
VA,Madison,38.413739718904814,-78.27918392542128,38.43750000025,-78.31249999990001,1896.0
VA,Page,38.619974135505224,-78.48412969804724,38.56250000025,-78.43749999990001,5495.0
WV,Morgan,39.5604258080197,-78.25780858967424,39.56250000025,-78.31249999990001,2856.0
WV,Jefferson,39.30763591965039,-77.86277731440435,39.31250000025,-77.81249999990001,0.0
WV,Hardy,39.00752117162133,-78.85792286265307,39.06250000025,-78.81249999990001,1706.0
WV,Berkeley,39.46405157227942,-78.02752627039607,39.43750000025,-78.06249999990001,2912.0
MD,Carroll,39.56312789735654,-77.0227501070165,39.56250000025,-77.06249999990001,944.0
MD,Howard,39.250960312865594,-76.93147653611952,39.31250000025,-76.93749999990001,0.0
VA,Loudoun,39.09074476113435,-77.6357312182008,39.06250000025,-77.68749999990001,2506.0
VA,Highland,38.36233999867674,-79.56851822422026,38.31250000025,-79.56249999990001,400.0
WV,Pendleton,38.68075964338169,-79.350897675625,38.68750000025,-79.31249999990001,1066.0
VA,Fauquier,38.738601641432005,-77.80942661534756,38.68750000025,-77.81249999990001,1556.0
MD,Allegany,39.621506688943775,-78.69894558411939,39.56250000025,-78.68749999990001,4259.0
WV,Mineral,39.41474099252305,-78.94376141572396,39.43750000025,-78.93749999990001,1429.0
WV,Grant,39.10513804500342,-79.19554326835221,39.06250000025,-79.18749999990001,1657.0
VA,City of Harrisonburg,38.4361565944185,-78.87348168839759,38.43750000025,-78.81249999990001,0.0
VA,City of Waynesboro,38.06725240753299,-78.90129318132507,38.06250000025,-78.93749999990001,0.0
VA,City of Winchester,39.173299047578375,-78.17435802129955,39.18750000025,-78.18749999990001,865.0
VA,City of Staunton,38.158673815965564,-79.06157376600262,38.18750000025,-79.06249999990001,543.0
GA,Murray,34.788477752896924,-84.74812827961537,34.81250000025,-84.68749999990001,5466.0
GA,Morgan,33.5908209411735,-83.49240843872435,33.56250000025,-83.43749999990001,1749.0
GA,Montgomery,32.17462778658841,-82.53379415033581,32.18750000025,-82.56249999990001,3429.0
GA,Monroe,33.01407364841482,-83.91873273092104,33.06250000025,-83.93749999990001,1333.0
GA,Mitchell,31.22536707730512,-84.19424103421285,31.187500000249997,-84.18749999990001,1376.0
GA,Miller,31.164040108073674,-84.7307097940626,31.187500000249997,-84.68749999990001,2194.0
GA,Meriwether,33.04065177956071,-84.68829192016088,33.06250000025,-84.68749999990001,2288.0
GA,Marion,32.353367382197334,-84.52463526602754,32.31250000025,-84.56249999990001,1475.0
GA,Madison,34.12793030292033,-83.20899335188628,34.18750000025,-83.18749999990001,4530.0
GA,McDuffie,33.48288246261752,-82.48137139562729,33.43750000025,-82.43749999990001,1544.0
GA,Lumpkin,34.57215200676902,-84.00311731639088,34.56250000025,-84.06249999990001,5528.0
GA,Lowndes,30.83388504720402,-83.26773885968257,30.812500000249997,-83.31249999990001,508.0
GA,Lincoln,33.79364261905684,-82.4511985937594,33.81250000025,-82.43749999990001,2203.0
GA,Laurens,32.46365750016053,-82.92221992833049,32.43750000025,-82.93749999990001,2089.0
GA,Lanier,31.037955939824453,-83.06261997016772,31.062500000249997,-83.06249999990001,2805.0
GA,Lamar,33.0765422689413,-84.13944447564275,33.06250000025,-84.18749999990001,2267.0
GA,Jones,33.02514747297169,-83.56050805031109,33.06250000025,-83.56249999990001,2115.0
GA,Johnson,32.701497908850136,-82.66010117546008,32.68750000025,-82.68749999990001,3063.0
GA,Jenkins,32.792453532233885,-81.96356558234137,32.81250000025,-81.93749999990001,2090.0
GA,Wilkinson,32.80239220884567,-83.17127630399003,32.81250000025,-83.18749999990001,535.0
GA,Jeff Davis,31.80560201939597,-82.6369850016398,31.812500000249997,-82.68749999990001,2334.0
GA,Upson,32.88124514056521,-84.29934483407513,32.93750000025,-84.31249999990001,1151.0
GA,Macon,32.35837354762783,-84.04245129992181,32.31250000025,-84.06249999990001,1113.0
GA,Evans,32.15680360461626,-81.88683417439549,32.18750000025,-81.93749999990001,1309.0
GA,Lee,31.779594499786587,-84.14099103468934,31.812500000249997,-84.18749999990001,2051.0
GA,Taylor,32.55560695954957,-84.25036572551682,32.56250000025,-84.31249999990001,1923.0
GA,Brooks,30.841961826581404,-83.5803193656761,30.812500000249997,-83.56249999990001,2764.0
GA,Appling,31.749285320781176,-82.28903574523164,31.687500000249997,-82.31249999990001,1306.0
GA,Atkinson,31.297124208904126,-82.88000767450087,31.312500000249997,-82.93749999990001,1884.0
GA,Bacon,31.55369372978707,-82.45273312568699,31.562500000249997,-82.43749999990001,792.0
GA,Baker,31.32620131907995,-84.444662981987,31.312500000249997,-84.43749999990001,967.0
GA,Baldwin,33.06895785007386,-83.24984460958977,33.06250000025,-83.18749999990001,1176.0
GA,Banks,34.35407371224706,-83.49740975465073,34.31250000025,-83.43749999990001,2896.0
GA,Barrow,33.99323267591869,-83.71263878926713,33.93750000025,-83.68749999990001,926.0
GA,Bartow,34.23786997925935,-84.84053157041915,34.18750000025,-84.81249999990001,0.0
GA,Ben Hill,31.759819819776553,-83.22055623578548,31.812500000249997,-83.18749999990001,1364.0
GA,Berrien,31.27610571527886,-83.22965206400994,31.312500000249997,-83.18749999990001,1871.0
GA,Bibb,32.80671140010376,-83.6979308758829,32.81250000025,-83.68749999990001,0.0
GA,Bleckley,32.434403279918584,-83.32790377306584,32.43750000025,-83.31249999990001,2091.0
GA,Brantley,31.19697663181811,-81.98187949938632,31.187500000249997,-81.93749999990001,1806.0
GA,Bulloch,32.39694694848056,-81.74318851236056,32.43750000025,-81.68749999990001,2455.0
GA,Burke,33.061163882737404,-82.00077958654859,33.06250000025,-82.06249999990001,2155.0
GA,Butts,33.28912773385292,-83.95720775795353,33.31250000025,-83.93749999990001,3627.0
GA,Calhoun,31.529245810815773,-84.62487923503083,31.562500000249997,-84.56249999990001,1132.0
GA,Candler,32.403527854739615,-82.07369067783185,32.43750000025,-82.06249999990001,1768.0
GA,Carroll,33.58282882777544,-85.07974256523646,33.56250000025,-85.06249999990001,0.0
GA,Catoosa,34.903609753375854,-85.1381255932999,34.93750000025,-85.18749999990001,0.0
GA,Chattahoochee,32.346962661954656,-84.78704999584632,32.31250000025,-84.81249999990001,2686.0
GA,Chattooga,34.474994971375445,-85.34535470995756,34.43750000025,-85.31249999990001,1311.0
GA,Cherokee,34.243907068411986,-84.47638467928341,34.18750000025,-84.43749999990001,0.0
GA,Clarke,33.95126416904256,-83.36745614532776,33.93750000025,-83.31249999990001,0.0
GA,Worth,31.5515570246621,-83.85095558469719,31.562500000249997,-83.81249999990001,2049.0
GA,Clinch,30.915075621978946,-82.70631581658776,30.937500000249997,-82.68749999990001,652.0
GA,Cobb,33.941475988942,-84.57670386063974,33.93750000025,-84.56249999990001,0.0
GA,Coffee,31.54924149626725,-82.8492776208243,31.562500000249997,-82.81249999990001,846.0
GA,Colquitt,31.188383598237287,-83.76877441383702,31.187500000249997,-83.81249999990001,713.0
GA,Columbia,33.54421924467373,-82.26404230204342,33.56250000025,-82.31249999990001,2399.0
GA,Cook,31.154001319801846,-83.43050021285791,31.187500000249997,-83.43749999990001,339.0
GA,Coweta,33.35345858404549,-84.76327557751573,33.31250000025,-84.81249999990001,2264.0
GA,Crawford,32.714476117762686,-83.98636701157845,32.68750000025,-83.93749999990001,3545.0
GA,Crisp,31.922975179808567,-83.7681183613133,31.937500000249997,-83.81249999990001,2362.0
GA,Dade,34.85460201895255,-85.50451740644456,34.81250000025,-85.56249999990001,5471.0
GA,Dawson,34.44379437941402,-84.17037824509984,34.43750000025,-84.18749999990001,4127.0
GA,DeKalb,33.771535594874976,-84.22632948184614,33.81250000025,-84.18749999990001,0.0
MI,Alcona,44.685430852571955,-83.59377505215325,44.68750000025,-83.56249999990001,783.0
MI,Wexford,44.33837366266694,-85.57847553377117,44.31250000025,-85.56249999990001,2460.0
MI,Iosco,44.35586240434247,-83.63603570439679,44.31250000025,-83.68749999990001,1856.0
MI,Barry,42.594966252958,-85.30898711155345,42.56250000025,-85.31249999990001,4331.0
MI,Branch,41.91614081276525,-85.0590037082968,41.93750000025,-85.06249999990001,3269.0
MI,Calhoun,42.246590202616915,-85.00549608378678,42.18750000025,-85.06249999990001,4123.0
MI,Cass,41.915348369142556,-85.99359821721356,41.93750000025,-85.93749999990001,3854.0
MI,Clare,43.987863617102335,-84.84777737429063,43.93750000025,-84.81249999990001,1871.0
MI,Clinton,42.94359953424292,-84.6015383806976,42.93750000025,-84.56249999990001,2604.0
MI,Crawford,44.68363803138775,-84.61026651103353,44.68750000025,-84.56249999990001,1730.0
MI,Dickinson,46.009098333816475,-87.87035152600133,46.06250000025,-87.81249999990001,238.0
MI,Eaton,42.59613153003869,-84.83842381914033,42.56250000025,-84.81249999990001,2378.0
MI,Genesee,43.021700369336024,-83.70674918511571,43.06250000025,-83.68749999990001,0.0
MI,Gladwin,43.99056167836732,-84.38822441748627,43.93750000025,-84.43749999990001,3442.0
MI,Gratiot,43.29267757290497,-84.604771232538,43.31250000025,-84.56249999990001,2586.0
MI,Hillsdale,41.887774437996086,-84.59295948271624,41.93750000025,-84.56249999990001,3214.0
MI,Ingham,42.59707764275484,-84.37359604569065,42.56250000025,-84.31249999990001,5372.0
MI,Ionia,42.94511341493535,-85.07461946099535,42.93750000025,-85.06249999990001,834.0
MI,Iron,46.20865663910513,-88.53054693504563,46.18750000025,-88.56249999990001,306.0
MI,Isabella,43.640600352857085,-84.84665826159825,43.68750000025,-84.81249999990001,3591.0
MI,Jackson,42.248467612852544,-84.42333340651932,42.18750000025,-84.43749999990001,929.0
MI,Kalamazoo,42.245422961997534,-85.53114548346656,42.18750000025,-85.56249999990001,0.0
MI,Kalkaska,44.68464073566644,-85.09016853463457,44.68750000025,-85.06249999990001,1172.0
MI,Kent,43.03221916406526,-85.54923521969805,43.06250000025,-85.56249999990001,0.0
MI,Lake,43.98998648015965,-85.80174098633799,43.93750000025,-85.81249999990001,1838.0
MI,Lapeer,43.09005129701706,-83.22181014267308,43.06250000025,-83.18749999990001,2919.0
MI,Lenawee,41.895122080449745,-84.06639101139291,41.93750000025,-84.06249999990001,0.0
MI,Livingston,42.60297864141201,-83.91154199071921,42.56250000025,-83.93749999990001,0.0
MI,Manistee,44.33319583998022,-86.05708441649172,44.31250000025,-86.06249999990001,1493.0
MI,Mecosta,43.64085210979851,-85.32454841607023,43.68750000025,-85.31249999990001,3133.0
MI,Midland,43.64675060176932,-84.38793736148077,43.68750000025,-84.43749999990001,4790.0
MI,Missaukee,44.33731170579748,-85.09465690391113,44.31250000025,-85.06249999990001,992.0
MI,Montcalm,43.31102054841756,-85.15240704300443,43.31250000025,-85.18749999990001,4637.0
MI,Montmorency,45.027556998611786,-84.12727136989263,45.06250000025,-84.18749999990001,838.0
